Gene.symbol
CEACAMP7
CEACAMP8
CEACAMP9
CEACAMP10
CHAD
RCBTB2
CHAT
RCC1
CHD1
CHD2
CHD3
CHD4
AKR1C4
CHEK1
FOXN3
CHGA
CHGB
CHI3L1
CHI3L2
CHIT1
CHKA
CHKB
CHM
CHML
CHN1
CHN2
CHRM1
CHRM2
LYST
CHRM3
CHRM4
CHRM5
CHRNA1
CHRNA2
CHRNA3
CHRNA4
CHRNA5
CHRNA7
CHRNB1
CHRNB2
CHRNB3
CHRNB4
CHRND
CHRNE
CHRNG
CHUK
CIDEA
CKB
CIRBP
CISH
TBCB
CKBE
CKBP1
CKM
CKMT1B
CKMT2
ERCC8
CKS1B
CKS2
CLA3
AP2M1
AP1S1
AP2S1
AP3S1
CLC
CLCA1
CLCN1
CLCN2
CLCN3
CLCN4
CLCN5
CLCN6
CLCN7
CLCNKA
CLCNKB
CLU
CLIC1
CLIC2
CLK1
CLK2
CLK2P1
CLK3
TPP1
CLN3
CLN5
CLNS1AP1
CLNS1A
CLPS
CLPTM1
CLTA
CLTB
CLTC
CMA1
CMD1B
CCR1
CCR3
CCR4
CCR5
CCR6
CCR7
CCR8
ACKR2
CMKLR1
LTB4R
CMM
ABCC2
CMTX2
CMTX3
CNA1
CNC2
CNGB1
CNGA1
CNGA2
CNGA3
CNGA4
PLK3
CNN1
CNN2
CNN3
CNP
CNR1
CNR2
CNTF
CNTFR
CNTN1
COD2
COL1A1
COL1A2
COL1AR
COL2A1
COL3A1
COL4A1
CTD
COL4A2
COL4A3
COL4A4
COL4A5
COL4A6
COL5A1
COL5A2
COL6A1
COL6A2
COL6A3
COL7A1
COL8A1
COL8A2
COL9A1
COL9A2
COL9A3
COL10A1
COL11A1
COL11A2
COL12A1
COL13A1
COL15A1
COL16A1
COL17A1
COL19A1
COMP
COMT
COPA
COPB1
KLF6
SLC31A1
SLC31A2
CORD1
CORT
MAP3K8
COX4I1
COX5B
COX5BP1
COX5BP2
COX5BP3
COX5BP4
COX5BP7
COX6A1
COX6A1P1
COX6A2
COX6B1
COX6B1P2
COX6B1P3
COX6C
COX7A1
COX7A2
COX7A2P2
COX7B
COX7C
COX8A
COX10
COX11
COX15
CP
CPA1
CPA2
CPA3
CPB1
CPB2
CPD
CPE
CLDN4
CLDN3
CLDN7
CPM
CPN1
CPN2
CPOX
CPS1
CPT1A
CPT1B
CPT2
CR1
CR1L
CR2
CRABP1
CRABP2
CRAT
CREB1
ATF2
CREBBP
ATF6B
CREBL2
CREM
CRH
CRHBP
CRHR1
CRHR2
CRIP1
CRIP2
CRK
CRKL
CRMP1
CRP
HAPLN1
CRX
CRY1
CRY2
CRYAA
CRYAB
CRYBA1
CRYBA2
CRYBA4
CRYBB1
CRYBB2
CRYBB2P1
CRYBB3
CRYGA
CRYGB
CRYGC
CRYGD
CRYGFP
CRYGGP
CRYGS
CRYM
CRYZ
CRYZP1
CS
MAPK14
CSE1L
CSF1
CSF1R
CSF2
CSF2RA
CSF2RB
CSF3
CSF3R
CSH1
CSH2
CSHL1
CSK
CSN1S1
CSN2
CSN3
CSNK1A1
CSNK1D
CSNK1E
CSNK1G2
CSNK1G3
CSNK2A1
CSNK2A2
CSNK2B
VCAN
NCAN
CSPG4
CSRP1
CSRP2
CSRP2P1
SLC25A10
CST1
CST2
CST3
CST4
CST5
CST6
CSTA
CSTB
CSTF1
CSTF2
CSTF3
CSTP1
CSTP2
NKX2-5
CTAA1
CTAA2
CTAG1B
CTBS
CTBP1
CTBP2
CTF1
CCN2
CTH
CTLA4
CTNNA1
CTNNA2
CTNS
CTNNA1P1
CTNNB1
CTNND1
CTNND2
CTPS1
CTRB1
CTRL
CTSB
CTSD
CTSE
CTSG
CTSH
CTSK
CTSL
CTSV
CTSLP2
CTSLP8
CTSO
CTSS
CTSW
CTSZ
CUX1
CX3CR1
CXADR
CXB3S
TEX28
CYB5A
CYB5AP3
CYB5AP4
CYB561
CYBA
CYBB
CYC1
CYLC1
CYLC2
CYLD
CYMD
CYP1A1
CYP1A2
CYP1B1
CYP2A6
CYP2A7
CYP2A7P1
CYP3A7
CYP2A13
CYP2B6
CYP2B7P
CYP2C19
CYP2C8
CYP2C9
CYP2C18
CYP2D7
CYP2D6
CYP2D7BP
CYP2D8P
CYP2E1
CYP2F1
CYP2J2
CYP3A4
CYP3A5
CYP3A51P
CYP4A11
CYP4B1
CYP7A1
CYP8B1
CYP11A1
CYP11B1
CYP11B2
CYP17A1
ADAM3A
CYP19A1
CYP21A2
CYP21A1P
CYP24A1
CYP26A1
CYP27A1
CYP27B1
CYP51A1
ADAM3B
DAB1
DAB2
DACH1
DAD1
CD55
DAG1
DGKA
DGKB
DGKG
DGKQ
DAO
DAP
DAPK1
DAPK3
DARS1
DAXX
DAZ1
DAZL
BRINP1
DBH
DBI
DBIP2
DBIP1
DBN1
DBP
DBT
DCC
ECI1
DCK
DCN
DCTD
ACE
DCR
DCT
DCTN1
DCX
DDB1
DDB2
DDC
AKR1C1
AKR1C2
GADD45A
GADD45AP1
DDIT3
DDOST
DDT
DDX1
DDX3X
DDX5
DDX6
DMXL1
DHX8
DHX9
DHX9P1
DDX10
DDX11
DHX15
DECR1
DEFA1
DEFA3
DEFA4
DEFA5
DEFA6
DEFB1
DEFB4A
DES
CFD
DFFA
DFFB
TIMM8A
DFNX3
GSDME
DFNA7
COCH
DFNA16
DFNB5
DFNB13
DFNB14
DFNB17
DFNB20
DGCR
DGUOK
DHCR7
DHCR24
DHFR
DHFRP3
DHODH
DHPS
CYB5R3
NQO1
DIAPH1
DIAPH2
SEPTIN1
DIH1
DIO1
DIO2
DIO3
DKC1
DLAT
DLD
DLG1
DLG2
DLG3
DLG4
DLST
DLSTP1
DLX1
DLX2
DLX3
DLX4
DLX5
DLX6
DMBT1
DMD
SARDH
DMP1
DNM1
DMPK
DMRT1
DMWD
DNA2
DNAH5
DNAH6
DNAH8
DNAH9
DNASE1
DNASE1L1
DNASE1L2
DNASE1L3
DNASE2
DYNC1H1
DYNC1I1
DYNC1I2
DYNC1LI2
DNCM
DNM2
DNMT1
TRDMT1
DNMT3A
DNMT3B
DNTT
DOCK1
DOCK2
DOCK3
DOK1
DXO
DPAGT1
DPEP1
DPH1
DPH2
DPP4
DPP6
DPT
DPYD
DPYS
DPYSL2
DPYSL3
DR1
SLC26A3
DRD1
DRD2
DRD3
DRD4
DRD5
DRD5P1
DRD5P2
DRG2
ARID3A
DRP2
ATN1
DSC1
DSC2
DSC3
DSCAM
RCAN1
DSG1
DSG2
DSG3
TSC22D3
DSP
EPYC
DSPP
SLC26A2
DTNA
DTNB
HBEGF
DTX1
DTYMK
ECM2
DUSP1
DUSP2
DUSP3
DUSP4
DUSP5
DUSP6
DUSP7
DUSP8
DUSP9
DUT
DVL1
DVL2
DVL3
DWS
DYRK1A
TOR1A
DYT7
DYX1
E2F1
E2F2
E2F3
E2F3P1
E2F4
E2F5
E2F6
E4F1
E11S
EBF1
GPR183
EBM
EBR3
EBVS1
ECE1
TYMP
ECH1
ECHS1
ECM1
ECT2
EDA
S1PR1
LPAR1
S1PR3
EDN1
EDN2
EDN3
EDNRA
EDNRB
PHC1
PHC2
EEC1
EEC2
EEF1A1
EEF1A2
EEF1A1P43
EEF1B2P1
EEF1B2
EEF1B2P2
EEF1D
EEF1G
EEF2
EIF2D
EEGV1
EFNA1
EFNA2
EFNA3
EFNA4
EFNA5
EFNB1
EFNB2
EFNB3
EGF
CELSR3
CELSR2
MEGF6
MEGF8
MEGF9
EGFR
EGI
EGR1
EGR2
EGR3
EGR4
EHHADH
EIF1AX
EIF2S1
EIF2B1
EIF2S3
EPHA2
EIF4A1
EIF4A2
EIF4B
EIF4E
EIF4EBP1
EIF4EBP2
EIF4EP1
EIF4G1
EIF4G2
EIF5
EIF5A
EIF5AP2
EIF5AP3
CELA1
ELANE
SERPINB1
ELAVL2
ELAVL1
ELAVL3
ELAVL4
ELF1
ELF2
ELF3
ELF4
ELF5
ELK1
ELK2AP
ELK3
ELK4
ELN
EML1
EMD
MARK2
EMP1
EMP2
EMP3
ADGRE1
EMX1
CTTN
EMX2
EN1
EN2
ENDOG
ENG
ENO1
ENO1P1
ENO2
ENO3
ENPEP
ENSA
SLC29A1
ENUR1
ENUR2
EP300
EPAS1
EPB41
EPB41L1
EPB41L2
EPB42
DMTN
STOM
EPHA1
EPHA3
EPHA4
EPHA5
EPHA7
EPHA8
EPHB1
EPHB2
EPHB3
EPHB4
EPHB6
EPHX1
EPHX2
STX2
CLN8
EPO
EPOR
EPRS1
EPS8
EPS15
NR2F6
ERBB2
ERBB3
ERBB4
ERCC1
ERCC2
EREG
EYA4
ERCC3
ERCC4
ERCC5
ERCC6
ERCM1
ERF
ERG
ERH
ERN1
ERV3-1
ESA4
FBL
ESAT
ESB3
ESD
ESR1
ESR2
ESRRA
ESRRB
ESRRG
ETF1
ETFA
ETFB
ETFDH
ETM2
ETS1
ETS2
ETV1
ETV2
ETV3
ETV4
ETV5
ETV6
EVC
MECOM
EVI2A
EVI2B
EVPL
EVX1
EWSR1
EXT1
EXT2
EXT3
EXTL1
EXTL2
EXTL3
EYA1
EYA2
EYA3
EYCL1
EZH1
EZH2
F2
F2R
F2RL1
F2RL2
F3
F5
F7
F7R
F8
F9
F10
F11
F12
F13A1
F13B
FAAH
FABP4
FABP1
FABP2
FABP3
FABP5
FABP6
FABP7
FANCA
FANCC
FANCD2
FANCE
ACSL1
ACSL3
ACSL4
FAH
PTK2B
BPTF
FANCB
FANCF
FANCG
FAP
FBLN1
FARSA
FASN
FAT1
FAT2
FAU
FBLN2
FBN1
FBN2
EFEMP1
FBP1
FCAR
FCER1A
MS4A2
FCER1G
FCER2
FCGR1A
FCGR1B
FCGR2A
FCGR2B
FCGR3A
FCGR3B
FDX1P2
FCGRT
FKTN
FCN1
FCN2
FCP1
FDFT1
FDPS
FDPSP3
FDPSP4
FDPSP5
FDX1
FDX1P1
FDXR
1-Feb
2-Feb
FECH
FECHP1
FEN1
GPC4
FER
FES
FGA
FGB
FGD1
FGF1
FGF2
FGF3
FGF4
FGF5
FGF6
FGF7
FGF8
FGF9
FGF10
FGF11
FGF12
FGF13
FGF14
FGFR1
FGFR3
GPC5
FGFR2
FGFR4
FGG
FGL1
FGR
FGS2
FH
FHIT
FHL1
FHL2
FHL3
VEGFD
FIM1
FIM3
FKBP1A
FKBP1B
FKBP1AP1
FKBP1AP2
FKBP1AP3
FKBP1AP4
FKBP2
FKBP3
FKBP4
FKBP5
FOXG1
FOXF1
FOXF2
FOXC1
FOXD1
FOXD4
FOXI1
FOXL1
FOXE3
FOXJ1
FOXC2
FOXE1
FOXM1
FOXD2
FOXS1
FOXO1
FOXO3
FOXO3B
FOXO1B
FLG
FLI1
FLII
MLANA
FLNA
FLNB
FLNC
FLOT2
FLT1
FLT3
FLT3LG
FLT4
FMO1
FMO2
FMO3
FMO4
FMO5
FMOD
FMR1
AFF2
FN1
FNTA
FNTAP2
FNTB
FOLH1
FOLR1
FOLR2
FOLR3
FOS
FOSB
FOSL2
FPGS
FPR1
FPR2
FPR3
FRA1A
FRA1B
FRA1C
FRA1D
FRA1E
FRA1F
FRA1G
FRA1H
FRA1I
FRA1J
FRA1K
FRA1L
FRA1M
FRA2B
FRA2C
FRA2D
FRA2E
FRA2F
FRA2G
FRA2H
FRA2I
FRA2J
FRA2K
FRA3A
FRA3C
FRA3D
FRA4A
FRA4B
FRA4C
FRA4D
FRA5A
FRA5B
FXN
FRA5C
FRA5D
FRA5E
FRA5F
FRA5G
FRA6A
FRA6B
FRA6C
FRA6D
FRA6E
FRA6F
FRA6G
FRA7B
FRA7C
FRA7D
FRA7E
FRA7F
FRA7G
FRA7H
FRA7I
FRA7J
FRA8A
FRA8B
FRDA2
FRA8C
FRA8D
FRA8E
FRA9A
FRA9B
FRA9C
FRA9D
FRA9E
FRA9F
FRA10C
FRA10D
FRA10E
FRA10F
FRA10G
FRA11C
FRA11D
FRA11E
FRA11F
FRK
FRA11G
FRA11H
FRA11I
FRA12B
FRA12C
FRA12D
FRA12E
FRA13A
FRA13B
FRA13C
FRA13D
FRA14B
FRA14C
FRA15A
FRA16C
FRA16D
FRA16E
FRA17A
FRA17B
FRA18A
FRA18B
FRA19A
FRA19B
FRA20A
FRA20B
FRA22A
FRA22B
MTOR
FRAXB
FRAXC
FRAXD
FRG1
FRZB
FSHB
FSHMD1A
FSHMD1B
CENPI
FSHR
NR5A2
FTH1
FTH1P1
FTH1P2
FTH1P3
FTH1P4
FTH1P7
FTH1P8
FTH1P10
FTH1P11
FTH1P12
FTH1P15
FTH1P16
FTH1P5
FTH1P21
FTL
ADAM2
NR5A1
FUCA1
FUCA1P1
FUCA2
GAST
FUS
FUSE
FUT1
FUT2
FUT3
FUT4
FUT5
FUT6
FUT7
FUT8
KDSR
ACKR1
FYB1
FYN
FZD2
IFI6
G6PC1
G6PD
G6PR
SLC37A4
GAGE1
XRCC6
GAA
GAB1
GABBR1
GABPA
GABPB1
GABRA1
GABRA2
GABRA3
GABRA4
GABRA5
GABRA6
GABRB1
GABRB2
GABRB3
GABRD
GABRE
GABRG1
GABRG2
GABRG3
GABRP
GABRR1
GABRR2
GAD1
GAD2
GAGE2C
GAGE4
GAGE5
GAGE6
GAGE7
GAK
GALC
GALE
B4GALNT1
GALK1
GALK2
GALR1
GALNS
GALNT1
GALNT2
GALNT3
GALT
GAMT
GANC
GAP43
GAPDH
GAPDHP60
GAPDHP67
GAPDHP69
GAPDHP71
LRRC32
GAPDHP1
GARS1
GART
GAS1
GAS2
GAS6
GAS8
GATA1
GATA2
GATA3
GATA4
GATA6
GATM
GBA
GBAP1
NIPSNAP2
GBE1
GBP1
GBP2
GBP3
GBX1
GBX2
GC
GCDH
GCG
GCGR
GCH1
GCHFR
GCK
GCKR
BLOC1S1
KAT2A
NR6A1
GCNT1
GCNT2
OPN1MW
GCSH
GCY
GDF1
GDF2
MSTN
GDF9
GDF10
GDI1
GDI2
GDI2P1
GDNF
GEM
GFAP
GFER
GFI1
GFPT1
GFRA1
GFRA2
GFRA3
GGCX
GGT1
GGT3P
GGTA1
B4GALT1
GGT7
GGT5
GH1
GH2
GHR
GHRH
GHRHR
GHSR
CBLIF
GIP
GIPR
GJA1
GJA1P1
GJA3
GJA4
GJA5
GJA8
GJB1
GJB2
GJB3
GJB5
GK
GK2
GK3P
GK4P
GLA
GPC3
GLB1
GLC1B
GLC1C
GLC1D
GLC3B
GCLC
GCLM
GLDC
GLDCP1
GLE1
GLG1
GLI1
GLI2
GLI3
GLI4
GLO1
GLP1R
GLRA1
GLRA2
GLRB
GLS
GLRX
GLUD1
GLUD2
GLUD1P3
GLUD1P4
GLUD1P5
GLUL
GLULP1
GLULP2
GLYS1
GM2A
GM2AP1
GMDS
GMFB
GML
GMPR
GNA11
GNA12
GNA15
GNAI1
GNAI2
GNAI2P1
GNAI3
GNAL
GNAO1
GNAQ
GNAQP1
GNAS
GNAT1
GNAT2
GNAZ
GNB1
GNB2
GNB3
GNG3
GNG4
GNG5
GNG7
GNG5P1
GNG10
GNG11
GNGT1
GNGT2
GNL1
GNRH1
GNRH2
GNRHR
GNS
GOLGA1
GOLGA2
GOLGA3
GOLGA4
GOLGB1
GOT1
GOT2
SFN
GP1BA
GP1BB
GP2
GP5
GP9
GPC1
GPD1
GPD2
GPI
GPLD1
GPM6A
GPM6B
CMKLR2
CCR10
GPR3
GPR4
XCR1
GPR6
NPBWR1
NPBWR2
CXCR3
PRLHR
GPR12
UTS2R
GPR15
GPR17
GPR18
GPR19
GPR20
GPR21
GPR22
LPAR4
MCHR1
GPR25
GPR26
GPR27
GPER1
GPR31
GPR32
GPR32P1
GPR33
GPR34
GPR35
GPR36
GPR37
MLNR
GPR39
FFAR1
FFAR3
GPR42
FFAR2
GRK4
GRK5
GRK6
GRK6P1
MKNK2
GPS1
GPS2
GPT
GPX1
GPX2
GPX3
GPX4
GPX5
GPX7
GPX1P2
GRB2
GRB7
GRB10
GRB14
RAPGEF1
GRIA1
GRIA2
GRIA3
GRIA4
GRID1
GRID2
GRN
GRIK1
GRIK2
GRIK3
GRIK4
GRIK5
GRIN1
GRIN2A
GRIN2B
GRIN2C
GRIN2D
GRINA
NR3C1
ARHGAP35
NR3C1P1
GRM1
GRM2
GRM3
GRM4
GRM5
GRM6
GRM7
GRM8
CXCL1
CXCL2
CXCL3
GRP
PDIA3
GRPR
GRSF1
GSC2
GSK3A
GSK3B
GSM1
GSN
GSPT1
GSR
GSS
GSTA1
GSTA2
GSTA3
GSTA4
GSTA6P
GSTM1
GSTM2
GSTM3
GSTM4
GSTM5
GSTP1
GSTP1P1
GSTT1
GSTT2
GSTZ1
MSH6
GTF2A1
GTF2A2
GTF2B
GTF2E1
GTF2E2
GTF2F1
GTF2F2
GTF2F2P1
GTF2H1
GTF2H2
GTF2H3
GTF2H4
GTF2I
GTF2IP1
GTF3A
BRF1
GTS
GUCY1B2
GTF3C1
GTF3C2
GUCY1A2
GUCA1A
GUCA1B
GUCA2A
GUCA2B
GUCY1A1
GUCY1B1
GUCY2C
GUCY2F
GUK1
GUK2
GULOP
GUSB
GYG1
GYPA
GYPB
GYPC
GYPE
GYS1
GYS2
GZMH
GUCY2D
GZMA
GZMB
GZMK
GZMM
H1-0
H1-2
H1-3
H1-4
H1-5
H1-6
H2AC8
H2AC7
H2AX
H2AZ1
H2BC5
H2BC3
H3-3A
H3-3B
H1-1
HABP2
HSD17B10
HAGH
HADHA
HADHAP1
